Loss,Epochs,How may saturated
0.0499985,8856,0

x,Sin(x),NN prediction
2.86458,0.273487,0.324498
2.87717,0.261354,0.316109
2.88976,0.24918,0.307709
2.90235,0.236966,0.2993
2.91494,0.224715,0.290882
2.92753,0.212428,0.282457
2.94013,0.200107,0.274024
2.95272,0.187755,0.265583
2.96531,0.175372,0.257136
2.9779,0.162963,0.248683
2.99049,0.150527,0.240226
3.00308,0.138067,0.231763
3.01567,0.125586,0.223296
3.02827,0.113084,0.214825
3.04086,0.100564,0.20635
3.05345,0.0880294,0.197874
3.06604,0.0754798,0.189395
3.07863,0.0629185,0.180914
3.09122,0.0503476,0.172432
3.10382,0.0377681,0.163949
3.11641,0.0251828,0.155465
3.129,0.0125938,0.146982
3.14159,2.53518e-06,0.1385
